CODGEO;DEP;LIBGEO;Zonage en vigueur depuis le 5 septembre 2025;Reclassement 5 septembre 2025
51288;51;Heiltz-le-Hutier;C;Non
51289;51;Heiltz-le-Maurupt;C;Non
51290;51;Heiltz-l'Évêque;C;Non
51291;51;Hermonville;C;Non
51292;51;Herpont;C;Non
51293;51;Heutrégiville;C;Non
51294;51;Hourges;C;Non
51295;51;Huiron;C;Non
51296;51;Humbauville;C;Non
51298;51;Igny-Comblizy;C;Non
51299;51;Isles-sur-Suippe;C;Non
51300;51;Isle-sur-Marne;C;Non
51301;51;Isse;C;Non
51302;51;Les Istres-et-Bury;C;Non
51303;51;Jâlons;C;Non
51304;51;Janvilliers;C;Non
51305;51;Janvry;C;Non
51306;51;Joiselle;C;Non
51307;51;Jonchery-sur-Suippe;C;Non
51308;51;Jonchery-sur-Vesle;C;Non
51309;51;Jonquery;C;Non
51310;51;Jouy-lès-Reims;C;Non
51311;51;Jussecourt-Minecourt;C;Non
51312;51;Juvigny;C;Non
51313;51;Lachy;C;Non
51314;51;Lagery;C;Non
51315;51;Landricourt;C;Non
51316;51;Larzicourt;C;Non
51317;51;Laval-sur-Tourbe;C;Non
51318;51;Lavannes;C;Non
51319;51;Lenharrée;C;Non
51320;51;Leuvrigny;C;Non
51321;51;Lhéry;C;Non
51322;51;Lignon;C;Non
51323;51;Linthelles;C;Non
51324;51;Linthes;C;Non
51325;51;Lisse-en-Champagne;C;Non
51326;51;Livry-Louvercy;C;Non
51327;51;Loisy-en-Brie;C;Non
51328;51;Loisy-sur-Marne;C;Non
51329;51;Loivre;C;Non
51333;51;Ludes;C;Non
51334;51;Luxémont-et-Villotte;C;Non
51336;51;Maffrécourt;C;Non
51337;51;Magneux;C;Non
51338;51;Mailly-Champagne;C;Non
51339;51;Mairy-sur-Marne;C;Non
51340;51;Maisons-en-Champagne;C;Non
51341;51;Malmy;C;Non
51342;51;Mancy;C;Non
51343;51;Marcilly-sur-Seine;C;Non
51344;51;Mardeuil;B2;Non
51345;51;Mareuil-en-Brie;C;Non
51346;51;Mareuil-le-Port;C;Non
51348;51;Marfaux;C;Non
51349;51;Margerie-Hancourt;C;Non
51350;51;Margny;C;Non
51351;51;Marigny;C;Non
51352;51;Marolles;C;Non
51353;51;Marsangis;C;Non
51354;51;Marson;C;Non
51355;51;Massiges;C;Non
51356;51;Matignicourt-Goncourt;C;Non
51357;51;Matougues;C;Non
51358;51;Maurupt-le-Montois;C;Non
51359;51;Mécringes;C;Non
51360;51;Le Meix-Saint-Epoing;C;Non
51361;51;Le Meix-Tiercelin;C;Non
51362;51;Merfy;C;Non
51363;51;Merlaut;C;Non
51364;51;Méry-Prémecy;C;Non
51365;51;Les Mesneux;C;Non
51367;51;Le Mesnil-sur-Oger;C;Non
51368;51;Minaucourt-le-Mesnil-lès-Hurlus;C;Non
51369;51;Mœurs-Verdey;C;Non
51370;51;Moiremont;C;Non
51371;51;Moivre;C;Non
51372;51;Moncetz-Longevas;B2;Non
51373;51;Moncetz-l'Abbaye;C;Non
51374;51;Mondement-Montgivroux;C;Non
51375;51;Montbré;C;Non
51376;51;Montgenost;C;Non
51377;51;Montépreux;C;Non
51378;51;Monthelon;C;Non
51379;51;Montigny-sur-Vesle;C;Non
51380;51;Montmirail;C;Non
51381;51;Montmort-Lucy;C;Non
51382;51;Mont-sur-Courville;C;Non
51384;51;Morangis;C;Non
51386;51;Morsains;C;Non
51387;51;Moslins;C;Non
51388;51;Mourmelon-le-Grand;C;Non
51389;51;Mourmelon-le-Petit;C;Non
51390;51;Moussy;B2;Non
51391;51;Muizon;C;Non
51392;51;Mutigny;C;Non
51393;51;Nanteuil-la-Forêt;C;Non
51395;51;Nesle-la-Reposte;C;Non
51396;51;Nesle-le-Repons;C;Non
51397;51;La Neuville-aux-Bois;C;Non
51398;51;La Neuville-aux-Larris;C;Non
51399;51;La Neuville-au-Pont;C;Non
51402;51;Neuvy;C;Non
51403;51;Nogent-l'Abbesse;C;Non
51404;51;Noirlieu;C;Non
51406;51;Norrois;C;Non
51407;51;La Noue;C;Non
51409;51;Nuisement-sur-Coole;C;Non
51410;51;Œuilly;C;Non
51412;51;Ognes;C;Non
51413;51;Oiry;C;Non
51414;51;Olizy;C;Non
51415;51;Omey;C;Non
51416;51;Orbais-l'Abbaye;C;Non
51417;51;Orconte;C;Non
51418;51;Ormes;C;Non
51419;51;Outines;C;Non
51420;51;Outrepont;C;Non
51421;51;Oyes;C;Non
51422;51;Pargny-lès-Reims;C;Non
51423;51;Pargny-sur-Saulx;C;Non
51424;51;Passavant-en-Argonne;C;Non
51425;51;Passy-Grigny;C;Non
51426;51;Péas;C;Non
51428;51;Les Petites-Loges;C;Non
51429;51;Pévy;C;Non
51430;51;Pierre-Morains;C;Non
51431;51;Pierry;B2;Non
51432;51;Pleurs;C;Non
51433;51;Plichancourt;C;Non
51434;51;Plivot;C;Non
51435;51;Pocancy;C;Non
51436;51;Pogny;C;Non
51437;51;Poilly;C;Non
51438;51;Poix;C;Non
51439;51;Pomacle;C;Non
51440;51;Pontfaverger-Moronvilliers;C;Non
51441;51;Ponthion;C;Non
51442;51;Possesse;C;Non
51443;51;Potangis;C;Non
51444;51;Pouillon;C;Non
51445;51;Pourcy;C;Non
51446;51;Pringy;C;Non
51447;51;Prosnes;C;Non
51448;51;Prouilly;C;Non
51449;51;Prunay;C;Non
51450;51;Puisieulx;C;Non
51451;51;Queudes;C;Non
51452;51;Rapsécourt;C;Non
51453;51;Recy;B2;Non
51454;51;Reims;B1;Non
51455;51;Reims-la-Brûlée;C;Non
51456;51;Remicourt;C;Non
51457;51;Cœur-de-la-Vallée;C;Non
51458;51;Reuves;C;Non
51459;51;Réveillon;B2;Non
51460;51;Rieux;C;Non
51461;51;Rilly-la-Montagne;C;Non
51463;51;Les Rivières-Henruel;C;Non
51464;51;Romain;C;Non
51465;51;Romery;C;Non
51466;51;Romigny;C;Non
51468;51;Rosnay;C;Non
51469;51;Rouffy;C;Non
51470;51;Rouvroy-Ripont;C;Non
51471;51;Sacy;C;Non
51472;51;Saint-Amand-sur-Fion;C;Non
51473;51;Saint-Bon;C;Non
51474;51;Saint-Brice-Courcelles;B1;Non
51475;51;Saint-Chéron;C;Non
51476;51;Saint-Étienne-au-Temple;B2;Non
51477;51;Saint-Étienne-sur-Suippe;C;Non
51478;51;Saint-Eulien;C;Non
51479;51;Saint-Euphraise-et-Clairizet;C;Non
51480;51;Sainte-Gemme;C;Non
51482;51;Saint-Germain-la-Ville;C;Non
51483;51;Saint-Gibrien;B2;Non
51484;51;Saint-Gilles;C;Non
51485;51;La-Neuville-au-Temple;C;Non
51486;51;Saint-Hilaire-le-Grand;C;Non
51487;51;Saint-Hilaire-le-Petit;C;Non
51488;51;Saint-Imoges;C;Non
51489;51;Saint-Jean-devant-Possesse;C;Non
51490;51;Saint-Jean-sur-Moivre;C;Non
51491;51;Saint-Jean-sur-Tourbe;C;Non
51492;51;Saint-Just-Sauvage;C;Non
51493;51;Saint-Léonard;B1;Non
51495;51;Saint-Loup;C;Non
51496;51;Saint-Lumier-en-Champagne;C;Non
51497;51;Saint-Lumier-la-Populeuse;C;Non
51498;51;Saint-Mard-sur-Auve;C;Non
51499;51;Saint-Mard-lès-Rouffy;C;Non
51500;51;Saint-Mard-sur-le-Mont;C;Non
51501;51;Sainte-Marie-à-Py;C;Non
51502;51;Saint-Martin-aux-Champs;C;Non
51503;51;Saint-Martin-l'Heureux;C;Non
51504;51;Saint-Martin-sur-le-Pré;B2;Non
51505;51;Saint-Masmes;C;Non
51506;51;Saint-Memmie;B2;Non
51507;51;Sainte-Menehould;C;Non
51508;51;Saint-Ouen-Domprot;C;Non
51509;51;Saint-Pierre;C;Non
51510;51;Saint-Quentin-les-Marais;C;Non
51511;51;Saint-Quentin-le-Verger;C;Non
51512;51;Saint-Quentin-sur-Coole;C;Non
51513;51;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;C;Non
51514;51;Saint-Remy-sous-Broyes;C;Non
51515;51;Saint-Remy-sur-Bussy;C;Non
51516;51;Saint-Saturnin;C;Non
51517;51;Saint-Souplet-sur-Py;C;Non
51518;51;Saint-Thierry;C;Non
51519;51;Saint-Thomas-en-Argonne;C;Non
51520;51;Saint-Utin;C;Non
51521;51;Saint-Vrain;C;Non
51522;51;Sapignicourt;C;Non
51523;51;Sarcy;C;Non
51524;51;Saron-sur-Aube;C;Non
51525;51;Sarry;B2;Non
51526;51;Saudoy;C;Non
51527;51;Savigny-sur-Ardres;C;Non
51528;51;Scrupt;C;Non
51529;51;Selles;C;Non
51530;51;Sept-Saulx;C;Non
51531;51;Sermaize-les-Bains;C;Non
51532;51;Sermiers;C;Non
51533;51;Servon-Melzicourt;C;Non
51534;51;Serzy-et-Prin;C;Non
51535;51;Sézanne;C;Non
51536;51;Sillery;C;Non
51537;51;Sivry-Ante;C;Non
51538;51;Sogny-aux-Moulins;C;Non
51539;51;Sogny-en-l'Angle;C;Non
51542;51;Soizy-aux-Bois;C;Non
51543;51;Somme-Bionne;C;Non
51544;51;Sommepy-Tahure;C;Non
51545;51;Sommesous;C;Non
51546;51;Somme-Suippe;C;Non
51547;51;Somme-Tourbe;C;Non
51548;51;Somme-Vesle;C;Non
51549;51;Somme-Yèvre;C;Non
51550;51;Sompuis;C;Non
51551;51;Somsois;C;Non
51552;51;Songy;C;Non
51553;51;Souain-Perthes-lès-Hurlus;C;Non
51555;51;Soudé;C;Non
51556;51;Soudron;C;Non
51557;51;Soulanges;C;Non
51558;51;Soulières;C;Non
51559;51;Suippes;C;Non
51560;51;Suizy-le-Franc;C;Non
51562;51;Taissy;B1;Non
51563;51;Talus-Saint-Prix;C;Non
51564;51;Val de Livre;C;Non
51565;51;Thaas;C;Non
51566;51;Thibie;C;Non
51567;51;Thiéblemont-Farémont;C;Non
51568;51;Thil;C;Non
51569;51;Thillois;C;Non
51570;51;Le Thoult-Trosnay;C;Non
51571;51;Val-de-Vesle;C;Non
51572;51;Tilloy-et-Bellay;C;Non
51573;51;Tinqueux;B1;Non
51574;51;Togny-aux-Bœufs;C;Non
51576;51;Tours-sur-Marne;C;Non
51577;51;Tramery;C;Non
51578;51;Trécon;C;Non
51579;51;Tréfols;C;Non
51580;51;Trépail;C;Non
51581;51;Treslon;C;Non
51582;51;Trigny;C;Non
51583;51;Trois-Fontaines-l'Abbaye;C;Non
51584;51;Trois-Puits;C;Non
51585;51;Troissy;C;Non
51586;51;Unchair;C;Non
51587;51;Vadenay;C;Non
51588;51;Valmy;C;Non
51589;51;Vanault-le-Châtel;C;Non
51590;51;Vanault-les-Dames;C;Non
51591;51;Vandeuil;C;Non
51592;51;Vandières;C;Non
51594;51;Vassimont-et-Chapelaine;C;Non
51595;51;Vatry;C;Non
51596;51;Vauchamps;C;Non
51597;51;Vauciennes;C;Non
51598;51;Vauclerc;C;Non
51599;51;Vaudemange;C;Non
51600;51;Vaudesincourt;C;Non
51601;51;Vavray-le-Grand;C;Non
51602;51;Vavray-le-Petit;C;Non
51603;51;Vélye;C;Non
51604;51;Ventelay;C;Non
51605;51;Venteuil;C;Non
51607;51;Verdon;C;Non
51608;51;Vernancourt;C;Non
51609;51;Verneuil;C;Non
51610;51;Verrières;C;Non
51611;51;Vert-Toulon;C;Non
51612;51;Blancs-Coteaux;C;Non
51613;51;Verzenay;C;Non
51614;51;Verzy;C;Non
51616;51;Vésigneul-sur-Marne;C;Non
51617;51;La Veuve;C;Non
51618;51;Le Vézier;B2;Non
51619;51;Le Vieil-Dampierre;C;Non
51620;51;Vienne-la-Ville;C;Non
51621;51;Vienne-le-Château;C;Non
51622;51;Ville-Dommange;C;Non
51623;51;Ville-en-Selve;C;Non
51624;51;Ville-en-Tardenois;C;Non
51625;51;Villeneuve-la-Lionne;B2;Non
51626;51;La Villeneuve-lès-Charleville;C;Non
51627;51;Villeneuve-Renneville-Chevigny;C;Non
51628;51;Villeneuve-Saint-Vistre-et-Villevotte;C;Non
51629;51;Villers-Allerand;C;Non
51630;51;Villers-aux-Bois;C;Non
51631;51;Villers-aux-Nœuds;C;Non
51632;51;Villers-en-Argonne;C;Non
51633;51;Villers-Franqueux;C;Non
51634;51;Villers-le-Château;C;Non
51635;51;Villers-le-Sec;C;Non
51636;51;Villers-Marmery;C;Non
51638;51;Villeseneux;C;Non
51639;51;La Ville-sous-Orbais;C;Non
51640;51;Ville-sur-Tourbe;C;Non
51641;51;Villevenard;C;Non
51642;51;Villiers-aux-Corneilles;C;Non
51643;51;Vinay;B2;Non
51644;51;Vincelles;C;Non
51645;51;Vindey;C;Non
51646;51;Virginy;C;Non
51647;51;Vitry-en-Perthois;C;Non
51648;51;Vitry-la-Ville;C;Non
51649;51;Vitry-le-François;C;Non
51650;51;Voilemont;C;Non
51652;51;Vouarces;C;Non
51654;51;Vouillers;C;Non
51655;51;Vouzy;C;Non
51656;51;Vraux;C;Non
51657;51;Vrigny;C;Non
51658;51;Vroil;C;Non
51659;51;Wargemoulin-Hurlus;C;Non
51660;51;Warmeriville;C;Non
51662;51;Witry-lès-Reims;B1;Non
51663;51;Magenta;B2;Non
52001;52;Ageville;C;Non
52002;52;Aigremont;C;Non
52003;52;Aillianville;C;Non
52004;52;Aingoulaincourt;C;Non
52005;52;Aizanville;C;Non
52006;52;Allichamps;C;Non
52007;52;Ambonville;C;Non
52008;52;Andelot-Blancheville;C;Non
52009;52;Andilly-en-Bassigny;C;Non
52011;52;Annéville-la-Prairie;C;Non
52012;52;Annonville;C;Non
52013;52;Anrosey;C;Non
52014;52;Aprey;C;Non
52015;52;Arbigny-sous-Varennes;C;Non
52016;52;Arbot;C;Non
52017;52;Arc-en-Barrois;C;Non
52019;52;Arnancourt;C;Non
52021;52;Attancourt;C;Non
52022;52;Aubepierre-sur-Aube;C;Non
52023;52;Auberive;C;Non
52025;52;Audeloncourt;C;Non
52027;52;Aujeurres;C;Non
52028;52;Aulnoy-sur-Aube;C;Non
52029;52;Autigny-le-Grand;C;Non
52030;52;Autigny-le-Petit;C;Non
52031;52;Autreville-sur-la-Renne;C;Non
52033;52;Avrecourt;C;Non
52034;52;Bailly-aux-Forges;C;Non
52035;52;Baissey;C;Non
52037;52;Bannes;C;Non
52038;52;Bassoncourt;C;Non
52039;52;Baudrecourt;C;Non
52040;52;Bay-sur-Aube;C;Non
52042;52;Beauchemin;C;Non
52043;52;Belmont;C;Non
52044;52;Roches-Bettaincourt;C;Non
52045;52;Bettancourt-la-Ferrée;C;Non
52047;52;Beurville;C;Non
52050;52;Biesles;C;Non
52051;52;Bize;C;Non
52053;52;Blaisy;C;Non
52055;52;Blécourt;C;Non
52056;52;Blessonville;C;Non
52057;52;Blumeray;C;Non
52058;52;Bologne;C;Non
52059;52;Bonnecourt;C;Non
52060;52;Bourbonne-les-Bains;C;Non
52061;52;Bourdons-sur-Rognon;C;Non
52062;52;Bourg;C;Non
52063;52;Bourg-Sainte-Marie;C;Non
52064;52;Bourmont-entre-Meuse-et-Mouzon;C;Non
52065;52;Bouzancourt;C;Non
52066;52;Brachay;C;Non
52067;52;Brainville-sur-Meuse;C;Non
52069;52;Braux-le-Châtel;C;Non
52070;52;Brennes;C;Non
52072;52;Brethenay;C;Non
52074;52;Breuvannes-en-Bassigny;C;Non
52075;52;Briaucourt;C;Non
52076;52;Bricon;C;Non
52079;52;Brousseval;C;Non
52082;52;Bugnières;C;Non
52083;52;Champsevraine;C;Non
52084;52;Busson;C;Non
52085;52;Buxières-lès-Clefmont;C;Non
52087;52;Buxières-lès-Villiers;C;Non
52088;52;Ceffonds;C;Non
52089;52;Celles-en-Bassigny;C;Non
52090;52;Celsoy;C;Non
52091;52;Cerisières;C;Non
52092;52;Chalancey;C;Non
52093;52;Chalindrey;C;Non
52094;52;Vals-des-Tilles;C;Non
52095;52;Chalvraines;C;Non
52097;52;Chambroncourt;C;Non
52099;52;Chamouilley;C;Non
52101;52;Champigneulles-en-Bassigny;C;Non
52102;52;Champigny-lès-Langres;C;Non
52103;52;Champigny-sous-Varennes;C;Non
52104;52;Chancenay;C;Non
52105;52;Changey;C;Non
52106;52;Chanoy;C;Non
52107;52;Chantraines;C;Non
52108;52;Charmes;C;Non
52109;52;Charmes-en-l'Angle;C;Non
52110;52;Charmes-la-Grande;C;Non
52113;52;Chassigny;C;Non
52114;52;Châteauvillain;C;Non
52115;52;Chatenay-Mâcheron;C;Non
52116;52;Chatenay-Vaudin;C;Non
52118;52;Chatonrupt-Sommermont;C;Non
52119;52;Chaudenay;C;Non
52120;52;Chauffourt;C;Non
52121;52;Chaumont;C;Non
52122;52;Chaumont-la-Ville;C;Non
52123;52;Chevillon;C;Non
52124;52;Chézeaux;C;Non
52125;52;Chamarandes-Choignes;C;Non
52126;52;Choilley-Dardenay;C;Non
52127;52;Choiseul;C;Non
52128;52;Cirey-lès-Mareilles;C;Non
52129;52;Cirey-sur-Blaise;C;Non
52130;52;Cirfontaines-en-Azois;C;Non
52131;52;Cirfontaines-en-Ornois;C;Non
52132;52;Clefmont;C;Non
52133;52;Clinchamp;C;Non
52134;52;Cohons;C;Non
52135;52;Coiffy-le-Bas;C;Non
52136;52;Coiffy-le-Haut;C;Non
52137;52;Colmier-le-Bas;C;Non
52138;52;Colmier-le-Haut;C;Non
52140;52;Colombey les Deux Églises;C;Non
52141;52;Condes;C;Non
52142;52;Consigny;C;Non
52145;52;Coublanc;C;Non
52146;52;Coupray;C;Non
52147;52;Courcelles-en-Montagne;C;Non
52149;52;Courcelles-sur-Blaise;C;Non
52151;52;Cour-l'Évêque;C;Non
52155;52;Culmont;C;Non
52156;52;Curel;C;Non
52157;52;Curmont;C;Non
52158;52;Cusey;C;Non
52159;52;Cuves;C;Non
52160;52;Daillancourt;C;Non
52161;52;Daillecourt;C;Non
52162;52;Dammartin-sur-Meuse;C;Non
52163;52;Dampierre;C;Non
52164;52;Damrémont;C;Non
52165;52;Dancevoir;C;Non
52167;52;Darmannes;C;Non
52168;52;Dinteville;C;Non
52169;52;Domblain;C;Non
52170;52;Dommarien;C;Non
52171;52;Dommartin-le-Franc;C;Non
52172;52;Dommartin-le-Saint-Père;C;Non
52173;52;Domremy-Landéville;C;Non
52174;52;Doncourt-sur-Meuse;C;Non
52175;52;Donjeux;C;Non
52177;52;Doulaincourt-Saucourt;C;Non
52178;52;Doulevant-le-Château;C;Non
52179;52;Doulevant-le-Petit;C;Non
52181;52;Échenay;C;Non
52182;52;Éclaron-Braucourt-Sainte-Livière;C;Non
52183;52;Ecot-la-Combe;C;Non
52184;52;Effincourt;C;Non
52185;52;Enfonvelle;C;Non
52187;52;Épizon;C;Non
52189;52;Le Val-d'Esnoms;C;Non
52190;52;Esnouveaux;C;Non
52193;52;Euffigneix;C;Non
52194;52;Eurville-Bienville;C;Non
52195;52;Farincourt;C;Non
52196;52;Faverolles;C;Non
52197;52;Fayl-Billot;C;Non
52198;52;Fays;C;Non
52199;52;Ferrière-et-Lafolie;C;Non
52200;52;Flagey;C;Non
52201;52;Flammerécourt;C;Non
52203;52;Fontaines-sur-Marne;C;Non
52204;52;Forcey;C;Non
52205;52;Foulain;C;Non
52206;52;Frampas;C;Non
52207;52;Frécourt;C;Non
52208;52;Fresnes-sur-Apance;C;Non
52211;52;Froncles;C;Non
52212;52;Fronville;C;Non
52213;52;Genevrières;C;Non
52214;52;La Genevroye;C;Non
52216;52;Germaines;C;Non
52217;52;Germainvilliers;C;Non
52218;52;Germay;C;Non
52219;52;Germisay;C;Non
52220;52;Giey-sur-Aujon;C;Non
52221;52;Gillancourt;C;Non
52222;52;Gillaumé;C;Non
52223;52;Gilley;C;Non
52227;52;Graffigny-Chemin;C;Non
52228;52;Grandchamp;C;Non
52229;52;Grenant;C;Non
52230;52;Gudmont-Villiers;C;Non
52231;52;Guindrecourt-aux-Ormes;C;Non
52232;52;Guindrecourt-sur-Blaise;C;Non
52233;52;Guyonvelle;C;Non
52234;52;Hâcourt;C;Non
52235;52;Hallignicourt;C;Non
52237;52;Harréville-les-Chanteurs;C;Non
52240;52;Heuilley-le-Grand;C;Non
52242;52;Haute-Amance;C;Non
52243;52;Huilliécourt;C;Non
52244;52;Humbécourt;C;Non
52245;52;Humberville;C;Non
52246;52;Humes-Jorquenay;C;Non
52247;52;Illoud;C;Non
52248;52;Is-en-Bassigny;C;Non
52249;52;Isômes;C;Non
52250;52;Joinville;C;Non
52251;52;Jonchery;C;Non
52253;52;Juzennecourt;C;Non
52254;52;Lachapelle-en-Blaisy;C;Non
52256;52;Lafauche;C;Non
52257;52;Laferté-sur-Amance;C;Non
52258;52;Laferté-sur-Aube;C;Non
52260;52;Lamancine;C;Non
52264;52;Laneuvelle;C;Non
52265;52;Bayard-sur-Marne;C;Non
52266;52;Laneuville-à-Rémy;C;Non
52267;52;Laneuville-au-Pont;C;Non
52269;52;Langres;C;Non
52271;52;Lanques-sur-Rognon;C;Non
52272;52;Lanty-sur-Aube;C;Non
52273;52;Larivière-Arnoncourt;C;Non
52274;52;Latrecey-Ormoy-sur-Aube;C;Non
52275;52;Lavernoy;C;Non
52276;52;Laville-aux-Bois;C;Non
52277;52;Lavilleneuve;C;Non
52278;52;Lavilleneuve-au-Roi;C;Non
52280;52;Lecey;C;Non
52282;52;Leffonds;C;Non
52284;52;Leschères-sur-le-Blaiseron;C;Non
52285;52;Leuchey;C;Non
52286;52;Leurville;C;Non
52287;52;Levécourt;C;Non
52288;52;Lezéville;C;Non
52289;52;Liffol-le-Petit;C;Non
52290;52;Les Loges;C;Non
52291;52;Longchamp;C;Non
52292;52;Longeau-Percey;C;Non
52294;52;Louvemont;C;Non
52295;52;Louvières;C;Non
52297;52;Luzy-sur-Marne;C;Non
52298;52;Maâtz;C;Non
52300;52;Magneux;C;Non
52301;52;Maisoncelles;C;Non
52302;52;Maizières;C;Non
52303;52;Maizières-sur-Amance;C;Non
52304;52;Malaincourt-sur-Meuse;C;Non
52305;52;Mandres-la-Côte;C;Non
52306;52;Manois;C;Non
52307;52;Marac;C;Non
52308;52;Maranville;C;Non
52310;52;Marbéville;C;Non
52311;52;Marcilly-en-Bassigny;C;Non
52312;52;Mardor;C;Non
52313;52;Mareilles;C;Non
52315;52;Marnay-sur-Marne;C;Non
52316;52;Mathons;C;Non
52318;52;Melay;C;Non
52319;52;Mennouveaux;C;Non
52320;52;Merrey;C;Non
52321;52;Mertrud;C;Non
52322;52;Meures;C;Non
52325;52;Millières;C;Non
52326;52;Mirbel;C;Non
52327;52;Moëslains;C;Non
52328;52;Montcharvot;C;Non
52330;52;Montheries;C;Non
52331;52;La Porte du Der;C;Non
52332;52;Val-de-Meuse;C;Non
52335;52;Montot-sur-Rognon;C;Non
52336;52;Montreuil-sur-Blaise;C;Non
52337;52;Montreuil-sur-Thonnance;C;Non
52341;52;Morancourt;C;Non
52342;52;Morionvilliers;C;Non
52344;52;Mouilleron;C;Non
52346;52;Mussey-sur-Marne;C;Non
52347;52;Narcy;C;Non
52348;52;Neuilly-l'Évêque;C;Non
52349;52;Neuilly-sur-Suize;C;Non
52350;52;Neuvelle-lès-Voisey;C;Non
52352;52;Ninville;C;Non
52353;52;Nogent;C;Non
52354;52;Noidant-Chatenoy;C;Non
52355;52;Noidant-le-Rocheux;C;Non
52356;52;Nomécourt;C;Non
52357;52;Noncourt-sur-le-Rongeant;C;Non
52358;52;Noyers;C;Non
52359;52;Nully;C;Non
52360;52;Occey;C;Non
52362;52;Orbigny-au-Mont;C;Non
52363;52;Orbigny-au-Val;C;Non
52364;52;Orcevaux;C;Non
52365;52;Orges;C;Non
52366;52;Ormancey;C;Non
52367;52;Ormoy-lès-Sexfontaines;C;Non
52369;52;Orquevaux;C;Non
52370;52;Osne-le-Val;C;Non
52371;52;Oudincourt;C;Non
52372;52;Outremécourt;C;Non
52373;52;Ozières;C;Non
52374;52;Le Pailly;C;Non
52375;52;Palaiseul;C;Non
52376;52;Pansey;C;Non
52377;52;Parnoy-en-Bassigny;C;Non
52378;52;Paroy-sur-Saulx;C;Non
52380;52;Peigney;C;Non
52383;52;Perrancey-les-Vieux-Moulins;C;Non
52384;52;Perrogney-les-Fontaines;C;Non
52385;52;Perrusse;C;Non
52386;52;Perthes;C;Non
52388;52;Pierremont-sur-Amance;C;Non
52390;52;Pisseloup;C;Non
52391;52;Planrupt;C;Non
52392;52;Plesnoy;C;Non
52393;52;Poinsenot;C;Non
52394;52;Poinson-lès-Fayl;C;Non
52395;52;Poinson-lès-Grancey;C;Non
52396;52;Poinson-lès-Nogent;C;Non
52397;52;Poiseul;C;Non
52398;52;Poissons;C;Non
52399;52;Pont-la-Ville;C;Non
52400;52;Le Châtelet-sur-Meuse;C;Non
52401;52;Poulangy;C;Non
52403;52;Praslay;C;Non
52405;52;Le Montsaugeonnais;C;Non
52406;52;Pressigny;C;Non
52407;52;Prez-sous-Lafauche;C;Non
52411;52;Rives Dervoises;C;Non
52413;52;Rachecourt-Suzémont;C;Non
52414;52;Rachecourt-sur-Marne;C;Non
52415;52;Rançonnières;C;Non
52416;52;Rangecourt;C;Non
52419;52;Rennepont;C;Non
52420;52;Reynel;C;Non
52421;52;Riaucourt;C;Non
52422;52;Richebourg;C;Non
52423;52;Rimaucourt;C;Non
52424;52;Rivières-le-Bois;C;Non
52425;52;Rivière-les-Fosses;C;Non
52426;52;Rizaucourt-Buchey;C;Non
52428;52;Rochefort-sur-la-Côte;C;Non
52429;52;Roches-sur-Marne;C;Non
52431;52;Rochetaillée;C;Non
52432;52;Rolampont;C;Non
52433;52;Romain-sur-Meuse;C;Non
52436;52;Rouécourt;C;Non
52437;52;Rouelles;C;Non
52438;52;Rougeux;C;Non
52439;52;Rouvres-sur-Aube;C;Non
52440;52;Rouvroy-sur-Marne;C;Non
52442;52;Rupt;C;Non
52443;52;Sailly;C;Non
52444;52;Saint-Blin;C;Non
52445;52;Saint-Broingt-le-Bois;C;Non
52446;52;Saint-Broingt-les-Fosses;C;Non
52447;52;Saint-Ciergues;C;Non
52448;52;Saint-Dizier;C;Non
52449;52;Saints-Geosmes;C;Non
52450;52;Saint-Loup-sur-Aujon;C;Non
52452;52;Saint-Martin-lès-Langres;C;Non
52453;52;Saint-Maurice;C;Non
52455;52;Saint-Thiébault;C;Non
52456;52;Saint-Urbain-Maconcourt;C;Non
52457;52;Saint-Vallier-sur-Marne;C;Non
52459;52;Sarcey;C;Non
52461;52;Sarrey;C;Non
52463;52;Saudron;C;Non
52464;52;Saulles;C;Non
52465;52;Saulxures;C;Non
52467;52;Savigny;C;Non
52468;52;Semilly;C;Non
52469;52;Semoutiers-Montsaon;C;Non
52470;52;Serqueux;C;Non
52472;52;Sexfontaines;C;Non
52473;52;Signéville;C;Non
52474;52;Silvarouvres;C;Non
52475;52;Sommancourt;C;Non
52476;52;Sommerécourt;C;Non
52479;52;Sommevoire;C;Non
52480;52;Soncourt-sur-Marne;C;Non
52482;52;Soulaucourt-sur-Mouzon;C;Non
52483;52;Soyers;C;Non
52484;52;Suzannecourt;C;Non
52486;52;Ternat;C;Non
52487;52;Thilleux;C;Non
52488;52;Thivet;C;Non
52489;52;Thol-lès-Millières;C;Non
52490;52;Thonnance-lès-Joinville;C;Non
52491;52;Thonnance-les-Moulins;C;Non
52492;52;Torcenay;C;Non
52493;52;Tornay;C;Non
52494;52;Treix;C;Non
52495;52;Trémilly;C;Non
52497;52;Troisfontaines-la-Ville;C;Non
52499;52;Vaillant;C;Non
52500;52;Valcourt;C;Non
52502;52;Valleret;C;Non
52503;52;Valleroy;C;Non
52504;52;Varennes-sur-Amance;C;Non
52505;52;Vaudrecourt;C;Non
52506;52;Vaudrémont;C;Non
52507;52;Vauxbons;C;Non
52510;52;Vaux-sur-Blaise;C;Non
52511;52;Vaux-sur-Saint-Urbain;C;Non
